File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/584.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_02-3
Injection Number	34
Position	3
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	9/21/2019
Injection Time	4:31:15 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.002693
Time Max. (min)	22.994250
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	3,834,355.035743
Signal Max.	4,036,534,335.717530
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406489

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.846162	0.204	6,424,024.828363
3.849563	0.2041	6,382,881.674805
3.852965	0.2041	6,482,598.380509
3.856365	0.204	6,612,347.088312
3.859767	0.2041	6,626,318.277695
3.863168	0.2041	6,617,360.716593
3.866568	0.204	6,733,340.136651
3.869970	0.2041	6,833,678.173937
3.873372	0.2041	6,934,147.502515
3.876772	0.204	7,081,221.144633
3.880173	0.2041	7,226,416.191363
3.883573	0.204	7,474,989.963351
3.886975	0.2041	7,518,423.262494
3.890377	0.2041	7,472,305.787249
3.893777	0.204	7,692,621.899982
3.897178	0.2041	7,863,655.890332
3.900580	0.2041	7,934,595.275546
3.903980	0.204	8,116,455.339207
3.907382	0.2041	8,361,613.591001
3.910783	0.2041	8,567,049.373488
3.914183	0.204	8,782,344.686686
3.917585	0.2041	8,956,054.761467
3.920987	0.2041	9,070,091.909196
3.924387	0.204	9,050,057.944391
3.927788	0.2041	8,931,507.792263
3.931190	0.2041	9,076,870.252030
3.934590	0.204	9,056,661.101497
3.937992	0.2041	8,966,670.331077
3.941393	0.2041	9,079,489.403888
3.944793	0.204	9,106,546.864372
3.948195	0.2041	9,175,916.540502
3.951595	0.204	9,087,888.901943
3.954997	0.2041	8,911,016.668059
3.958398	0.2041	9,038,600.986399
3.961798	0.204	9,270,091.692122
3.965200	0.2041	9,259,062.161166
3.968602	0.2041	9,232,919.317665
3.972002	0.204	9,204,265.601391
3.975403	0.2041	9,185,566.699471
3.978805	0.2041	9,222,123.425660
3.982205	0.204	9,228,444.947028
3.985607	0.2041	9,365,014.054983
3.989008	0.2041	9,474,018.973270
3.992408	0.204	9,489,608.856492
3.995810	0.2041	9,293,184.930391
3.999212	0.2041	9,113,216.639173
4.002612	0.204	9,198,303.995563
4.006013	0.2041	9,162,008.009234
4.009413	0.204	9,072,124.059423
4.012815	0.2041	8,973,547.787910
4.016217	0.2041	9,025,296.996145
4.019617	0.204	9,196,424.065022
4.023018	0.2041	9,093,567.849167
4.026420	0.2041	8,826,916.188591
4.029820	0.204	8,758,042.527293
4.033222	0.2041	8,828,532.178015
4.036623	0.2041	8,843,278.753137
4.040023	0.204	8,806,027.366353
4.043425	0.2041	8,661,111.240976
4.046827	0.2041	8,553,022.625019
4.050227	0.204	8,599,609.299246
4.053628	0.2041	8,693,368.367497
4.057030	0.2041	8,604,423.255940
4.060430	0.204	8,514,279.638277
4.063832	0.2041	8,483,491.771295
4.067233	0.2041	8,350,954.092361
4.070633	0.204	8,460,991.524505
4.074035	0.2041	8,571,491.943096
4.077435	0.204	8,324,136.219956
4.080837	0.2041	8,292,113.549420
4.084238	0.2041	8,388,003.617413
4.087638	0.204	8,292,786.109934
4.091040	0.2041	8,334,884.641990
4.094442	0.2041	8,248,062.085104
4.097842	0.204	8,160,574.265922
4.101243	0.2041	8,209,803.930015
4.104645	0.2041	8,119,614.590919
4.108045	0.204	8,040,562.049920
4.111447	0.2041	8,012,531.679772
4.114848	0.2041	7,982,394.689254
4.118248	0.204	7,962,507.531723
4.121650	0.2041	8,109,803.604187
4.125052	0.2041	8,118,659.091036
4.128452	0.204	7,981,398.647639
4.131853	0.2041	8,075,222.817984
4.135255	0.2041	8,058,381.392622
4.138655	0.204	7,954,159.914347
4.142057	0.2041	7,927,560.133255
4.145457	0.204	7,871,521.287324
4.148858	0.2041	7,831,781.470916
4.152260	0.2041	7,908,470.624527
4.155660	0.204	7,998,125.444240
4.159062	0.2041	7,960,531.192737
4.162463	0.2041	8,038,748.798736
4.165863	0.204	7,978,442.905564
4.169265	0.2041	7,950,578.824317
4.172667	0.2041	8,252,314.927698
4.176067	0.204	8,447,096.657185
4.179468	0.2041	8,525,759.912444
4.182870	0.2041	8,536,605.312929
4.186270	0.204	8,577,446.485927
4.189672	0.2041	8,499,949.632732
4.193073	0.2041	8,374,542.067973
4.196473	0.204	8,363,282.131742
4.199875	0.2041	8,230,133.203932
4.203277	0.2041	8,281,573.453959
4.206677	0.204	8,383,391.291534
4.210078	0.2041	8,399,339.110588
4.213478	0.204	8,621,167.107686
4.216880	0.2041	8,763,536.966898
4.220282	0.2041	8,817,401.042277
4.223682	0.204	8,886,388.263440
4.227083	0.2041	8,897,809.211715
4.230485	0.2041	9,023,186.293716
4.233885	0.204	9,131,748.547865
4.237287	0.2041	9,268,943.960205
4.240688	0.2041	9,285,737.027800
4.244088	0.204	9,130,279.069297
4.247490	0.2041	9,207,813.421668
4.250892	0.2041	9,202,951.923642
4.254292	0.204	9,057,972.724329
4.257693	0.2041	9,061,794.583521
4.261095	0.2041	9,133,210.330527
4.264495	0.204	9,059,376.084541
4.267897	0.2041	9,086,167.332678
4.271297	0.204	9,199,946.101705
4.274698	0.2041	9,216,417.452724
4.278100	0.2041	9,300,873.068903
4.281500	0.204	9,128,078.014105
4.284902	0.2041	8,939,045.727533
4.288303	0.2041	9,056,529.493159
4.291703	0.204	9,201,857.440964
4.295105	0.2041	8,966,400.145890
4.298507	0.2041	8,594,674.560977
4.301907	0.204	8,498,273.392432
4.305308	0.2041	8,384,953.315377
4.308710	0.2041	8,291,793.116943
4.312110	0.204	8,271,277.526363
4.315512	0.2041	8,062,497.859302
4.318913	0.2041	8,010,710.088407
4.322313	0.204	8,273,309.833435
4.325715	0.2041	8,159,829.834766
4.329115	0.204	8,010,540.634203
4.332517	0.2041	8,028,420.349234
4.335918	0.2041	7,917,086.609759
4.339318	0.204	8,057,806.637599
4.342720	0.2041	8,150,923.334378
4.346122	0.2041	8,196,258.015665
4.349522	0.204	8,489,613.448910
4.352923	0.2041	8,679,230.613422
4.356325	0.2041	8,793,796.052891
4.359725	0.204	8,869,563.834211
4.363127	0.2041	8,599,470.145178
4.366528	0.2041	8,413,209.774449
4.369928	0.204	8,474,088.407389
4.373330	0.2041	8,262,970.024387
4.376732	0.2041	7,982,103.458011
4.380132	0.204	7,922,893.685279
4.383533	0.2041	7,878,320.192825
4.386935	0.2041	7,843,127.012997
4.390335	0.204	7,891,436.020970
4.393737	0.2041	7,999,757.884029
4.397137	0.204	8,021,064.427938
4.400538	0.2041	8,050,871.149712
4.403940	0.2041	8,099,286.045832
4.407340	0.204	8,094,699.598748
4.410742	0.2041	8,196,108.622961
4.414143	0.2041	8,011,586.993565
4.417543	0.204	7,772,064.984284
4.420945	0.2041	7,913,325.307708
4.424347	0.2041	7,829,782.993604
4.427747	0.204	7,576,317.869204
4.431148	0.2041	7,555,793.375201
4.434550	0.2041	7,591,706.904535
4.437950	0.204	7,491,801.650081
4.441352	0.2041	7,447,290.875648
4.444753	0.2041	7,621,973.695926
4.448153	0.204	7,640,063.407166
4.451555	0.2041	7,671,996.156065
4.454957	0.2041	7,969,194.008015
4.458357	0.204	8,143,507.028893
4.461758	0.2041	8,131,689.796791
4.465158	0.204	8,132,464.747613
4.468560	0.2041	8,106,222.192184
4.471962	0.2041	7,949,572.177104
4.475362	0.204	7,902,300.683212
4.478763	0.2041	7,871,020.601703
4.482165	0.2041	7,657,272.758928
4.485565	0.204	7,537,547.321970
4.488967	0.2041	7,476,471.674340
4.492368	0.2041	7,426,667.502622
4.495768	0.204	7,305,312.088795
4.499170	0.2041	7,263,138.537304
4.502572	0.2041	7,498,178.022016
4.505972	0.204	7,532,238.348479
4.509373	0.2041	7,354,979.676352
4.512775	0.2041	7,398,968.580943
4.516175	0.204	7,414,939.837274
4.519577	0.2041	7,250,961.719117
4.522977	0.204	7,126,177.141494
4.526378	0.2041	7,133,402.435562
4.529780	0.2041	7,223,099.211381
4.533180	0.204	7,182,639.834003
4.536582	0.2041	7,192,352.202361
4.539983	0.2041	7,285,056.511472
4.543383	0.204	7,157,391.392173
4.546785	0.2041	6,929,423.455594
4.550187	0.2041	6,926,172.779618
4.553587	0.204	6,889,064.457996
4.556988	0.2041	6,891,286.974234
4.560390	0.2041	6,966,233.524978
4.563790	0.204	6,963,993.615255
4.567192	0.2041	7,094,469.614982
4.570593	0.2041	7,016,281.143016
4.573993	0.204	6,891,410.366883
4.577395	0.2041	6,879,283.237561
4.580797	0.2041	6,811,757.228326
4.584197	0.204	6,734,753.501235
4.587598	0.2041	6,740,424.133894
4.590998	0.204	6,862,404.533133
4.594400	0.2041	7,068,260.310642
4.597802	0.2041	7,254,052.412453
4.601202	0.204	7,499,897.469053
4.604603	0.2041	7,941,881.814705
4.608005	0.2041	8,290,983.964760
4.611405	0.204	8,700,996.338287
4.614807	0.2041	9,039,148.706036
4.618208	0.2041	9,155,431.203981
4.621608	0.204	9,163,998.753973
4.625010	0.2041	8,920,022.502347
4.628412	0.2041	8,762,612.529505
4.631812	0.204	8,562,242.005168
4.635213	0.2041	8,213,788.318357
4.638615	0.2041	8,031,689.710418
4.642015	0.204	7,952,301.929372
4.645417	0.2041	8,008,302.919050
4.648818	0.2041	8,121,452.312377
4.652218	0.204	8,383,437.452393
4.655620	0.2041	9,087,320.822723
4.659020	0.204	10,001,688.929169
4.662422	0.2041	10,824,547.019972
4.665823	0.2041	11,683,728.303792
4.669223	0.204	12,284,050.263242
4.672625	0.2041	12,407,307.091644
4.676027	0.2041	12,359,709.178566
4.679427	0.204	11,987,756.286436
4.682828	0.2041	11,424,361.179251
4.686230	0.2041	10,778,912.703687
4.689630	0.204	10,145,878.342083
4.693032	0.2041	9,826,914.554940
4.696433	0.2041	9,598,871.913471
4.699833	0.204	9,391,005.417815
4.703235	0.2041	9,393,213.803844
4.706637	0.2041	9,518,930.464668
4.710037	0.204	9,575,590.195369
4.713438	0.2041	9,660,620.538501
4.716838	0.204	9,753,013.830911
4.720240	0.2041	9,780,486.190082
4.723642	0.2041	9,823,882.394360
4.727042	0.204	9,801,535.814502
4.730443	0.2041	9,718,787.906639
4.733845	0.2041	9,606,792.693522
4.737245	0.204	9,491,864.088342
4.740647	0.2041	9,398,381.998642
4.744048	0.2041	9,276,074.915779
4.747448	0.204	9,159,857.248942
4.750850	0.2041	9,019,757.661678
4.754252	0.2041	8,808,873.522553
4.757652	0.204	8,728,207.953923
4.761053	0.2041	8,754,937.936944
4.764455	0.2041	8,623,643.444304
4.767855	0.204	8,464,528.924520
4.771257	0.2041	8,515,768.978298
4.774657	0.204	8,547,394.397381
4.778058	0.2041	8,543,422.615641
4.781460	0.2041	8,788,138.681278
4.784860	0.204	9,077,682.299738
4.788262	0.2041	9,268,234.733335
4.791663	0.2041	9,654,586.573725
4.795063	0.204	9,841,130.525348
4.798465	0.2041	9,632,761.668757
4.801867	0.2041	9,615,140.154906
4.805267	0.204	9,444,826.351558
4.808668	0.2041	9,074,622.514332
4.812070	0.2041	8,920,039.470101
4.815470	0.204	8,776,237.684779
4.818872	0.2041	8,681,686.049394
4.822273	0.2041	8,614,214.753397
4.825673	0.204	8,558,870.400658
4.829075	0.2041	8,555,367.067199
4.832477	0.2041	8,485,678.415865
4.835877	0.204	8,447,908.165651
4.839278	0.2041	8,556,903.584996
4.842678	0.204	8,507,810.162691
4.846080	0.2041	8,408,980.832235
4.849482	0.2041	8,376,456.670850
4.852882	0.204	8,291,780.145396
4.856283	0.2041	8,224,703.160483
4.859685	0.2041	7,965,069.512373
4.863085	0.204	7,925,482.371779
4.866487	0.2041	8,085,637.525913
4.869888	0.2041	7,951,478.024284
