SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSAltitude,GPSPosition
./1-2020-03-31-09-55-02.jpg,2020:03:31 09:55:02,-84.3074438888889,30.4451988888889,0,30.4451988888889 -84.3074438888889
./1-2020-04-30-15-45-07.jpg,2020:04:30 15:45:07,-84.30754,30.4452319444444,NA,30.4452319444444 -84.30754
./1-2020-06-01-14-36-38.jpg,2020:06:01 14:36:38,-84.3074138888889,30.4450088888889,8,30.4450088888889 -84.3074138888889
./1-2020-07-09-10-20-45.jpg,2020:07:09 10:20:45,,,NA,NA
./1-2020-08-21-12-43-59.jpg,2020:08:21 12:43:59,,,NA,NA
./1-2020-10-06-14-19-48.jpg,2020:10:06 14:19:48,-84.3073808333333,30.4450677777778,NA,30.4450677777778 -84.3073808333333
./1-2020-11-05-16-27-24.jpg,2020:11:05 16:27:24,-84.307495,30.44515,0,30.44515 -84.307495
./1-2021-01-06-15-57-45.jpg,2021:01:06 15:57:45,-84.3073888888889,30.4451947222222,12,30.4451947222222 -84.3073888888889
./1-2021-02-08-12-29-24.jpg,2021:02:08 12:29:24,-84.3073677777778,30.4451769444444,NA,30.4451769444444 -84.3073677777778
./1-2021-03-18-11-45-28.jpg,2021:03:18 11:45:28,-84.3073619444444,30.4451558333333,9,30.4451558333333 -84.3073619444444
./1-2021-03-18-12-03-00.jpg,2021:03:18 12:03:00,-84.3071819444445,30.4451288888889,41,30.4451288888889 -84.3071819444445
./10-2020-03-31-09-57-07.jpg,2020:03:31 09:57:07,-84.3073258333333,30.4451908333333,NA,30.4451908333333 -84.3073258333333
./10-2020-04-30-15-49-39.jpg,2020:04:30 15:49:39,-84.3072827777778,30.4452097222222,NA,30.4452097222222 -84.3072827777778
./10-2020-06-01-14-38-23.jpg,2020:06:01 14:38:23,-84.3070808333333,30.4451677777778,NA,30.4451677777778 -84.3070808333333
./10-2020-07-09-10-22-40.jpg,2020:07:09 10:22:40,,,NA,NA
./10-2020-08-21-12-46-11.jpg,2020:08:21 12:46:11,,,undef,NA
./10-2020-10-06-14-21-08.jpg,2020:10:06 14:21:08,-84.3072147222222,30.4451069444444,NA,30.4451069444444 -84.3072147222222
./10-2020-11-05-16-28-40.jpg,2020:11:05 16:28:40,-84.3071108333333,30.4451258333333,4,30.4451258333333 -84.3071108333333
./10-2021-01-06-15-59-03.jpg,2021:01:06 15:59:03,-84.3071819444445,30.4451169444444,NA,30.4451169444444 -84.3071819444445
./10-2021-02-08-12-30-47.jpg,2021:02:08 12:30:47,-84.30718,30.44518,NA,30.44518 -84.30718
./10-2021-03-18-11-52-55.jpg,2021:03:18 11:52:55,-84.3071088888889,30.4451477777778,14,30.4451477777778 -84.3071088888889
./10-2021-03-18-12-08-53.jpg,2021:03:18 12:08:53,-84.3071,30.4451769444444,7,30.4451769444444 -84.3071
./11-2020-03-31-10-26-05.jpg,2020:03:31 10:26:05,-84.3069608333333,30.4449919444444,7,30.4449919444444 -84.3069608333333
./11-2020-04-30-16-34-20.jpg,2020:04:30 16:34:20,-84.3070258333333,30.44499,NA,30.44499 -84.3070258333333
./11-2020-06-01-14-39-11.jpg,2020:06:01 14:39:11,-84.306925,30.4450369444444,NA,30.4450369444444 -84.306925
./11-2020-07-09-10-23-17.jpg,2020:07:09 10:23:17,,,undef,NA
./11-2020-08-21-12-46-48.jpg,2020:08:21 12:46:48,,,undef,NA
./11-2020-10-06-14-41-38.jpg,2020:10:06 14:41:38,-84.3069608333333,30.445015,NA,30.445015 -84.3069608333333
./11-2020-11-05-16-29-16.jpg,2020:11:05 16:29:16,-84.3069738888889,30.4449819444444,NA,30.4449819444444 -84.3069738888889
./11-2021-01-06-16-34-08.jpg,2021:01:06 16:34:08,-84.3069269444444,30.4449288888889,NA,30.4449288888889 -84.3069269444444
./11-2021-02-08-13-08-10.jpg,2021:02:08 13:08:10,-84.3069538888889,30.4450519444444,NA,30.4450519444444 -84.3069538888889
./11-2021-03-18-11-53-53.jpg,2021:03:18 11:53:53,-84.3069277777778,30.4450127777778,9,30.4450127777778 -84.3069277777778
./11-2021-03-18-12-14-46.jpg,2021:03:18 12:14:46,-84.3068377777778,30.4450158333333,29,30.4450158333333 -84.3068377777778
./12-2020-03-31-10-26-21.jpg,2020:03:31 10:26:21,-84.3070058333333,30.44499,2,30.44499 -84.3070058333333
./12-2020-04-30-16-34-32.jpg,2020:04:30 16:34:32,-84.3070188888889,30.4449908333333,NA,30.4449908333333 -84.3070188888889
./12-2020-06-01-14-39-22.jpg,2020:06:01 14:39:22,-84.3068327777778,30.4450288888889,6,30.4450288888889 -84.3068327777778
./12-2020-07-09-10-23-29.jpg,2020:07:09 10:23:29,,,undef,NA
./12-2020-08-21-12-46-58.jpg,2020:08:21 12:46:58,,,undef,NA
./12-2020-10-06-14-41-48.jpg,2020:10:06 14:41:48,-84.3069788888889,30.4450238888889,NA,30.4450238888889 -84.3069788888889
./12-2020-11-05-16-29-26.jpg,2020:11:05 16:29:26,-84.3069588888889,30.445,NA,30.445 -84.3069588888889
./12-2021-01-06-16-34-18.jpg,2021:01:06 16:34:18,-84.3068869444444,30.4449277777778,NA,30.4449277777778 -84.3068869444444
./12-2021-02-08-13-08-20.jpg,2021:02:08 13:08:20,-84.3069119444445,30.4450238888889,NA,30.4450238888889 -84.3069119444445
./12-2021-03-18-11-54-01.jpg,2021:03:18 11:54:01,-84.3069138888889,30.4450038888889,9,30.4450038888889 -84.3069138888889
./12-2021-03-18-12-14-54.jpg,2021:03:18 12:14:54,-84.3068438888889,30.4449869444444,25,30.4449869444444 -84.3068438888889
./13-2020-03-31-10-26-35.jpg,2020:03:31 10:26:35,-84.3068969444444,30.4449738888889,NA,30.4449738888889 -84.3068969444444
./13-2020-04-30-16-34-49.jpg,2020:04:30 16:34:49,-84.3069869444444,30.4449769444444,0,30.4449769444444 -84.3069869444444
./13-2020-06-01-14-40-10.jpg,2020:06:01 14:40:10,-84.3069558333333,30.4449088888889,8,30.4449088888889 -84.3069558333333
./13-2020-07-09-10-23-44.jpg,2020:07:09 10:23:44,,,NA,NA
./13-2020-08-21-12-47-12.jpg,2020:08:21 12:47:12,,,NA,NA
./13-2020-10-06-14-42-01.jpg,2020:10:06 14:42:01,-84.306915,30.4449108333333,NA,30.4449108333333 -84.306915
./13-2020-11-05-16-29-37.jpg,2020:11:05 16:29:37,-84.3069338888889,30.4449608333333,NA,30.4449608333333 -84.3069338888889
./13-2021-01-06-16-34-33.jpg,2021:01:06 16:34:33,-84.3067947222222,30.4449138888889,NA,30.4449138888889 -84.3067947222222
./13-2021-02-08-13-08-31.jpg,2021:02:08 13:08:31,-84.3069208333333,30.44498,NA,30.44498 -84.3069208333333
./13-2021-03-18-11-54-12.jpg,2021:03:18 11:54:12,-84.3069258333333,30.4449808333333,20,30.4449808333333 -84.3069258333333
./13-2021-03-18-12-15-03.jpg,2021:03:18 12:15:03,-84.3068169444444,30.4449727777778,17,30.4449727777778 -84.3068169444444
./14-2020-03-31-10-26-52.jpg,2020:03:31 10:26:52,-84.3068938888889,30.44497,NA,30.44497 -84.3068938888889
./14-2020-04-30-16-35-07.jpg,2020:04:30 16:35:07,-84.3069808333333,30.4449688888889,0,30.4449688888889 -84.3069808333333
./14-2020-06-01-14-40-24.jpg,2020:06:01 14:40:24,-84.3069658333333,30.4449088888889,5,30.4449088888889 -84.3069658333333
./14-2020-07-09-10-23-59.jpg,2020:07:09 10:23:59,,,undef,NA
./14-2020-08-21-12-47-27.jpg,2020:08:21 12:47:27,,,NA,NA
./14-2020-10-06-14-42-15.jpg,2020:10:06 14:42:15,-84.3069619444444,30.4448777777778,NA,30.4448777777778 -84.3069619444444
./14-2020-11-05-16-29-51.jpg,2020:11:05 16:29:51,-84.3069297222222,30.4448808333333,NA,30.4448808333333 -84.3069297222222
./14-2021-01-06-16-34-50.jpg,2021:01:06 16:34:50,-84.3068627777778,30.4448369444444,NA,30.4448369444444 -84.3068627777778
./14-2021-02-08-13-08-44.jpg,2021:02:08 13:08:44,-84.3069938888889,30.4450558333333,NA,30.4450558333333 -84.3069938888889
./14-2021-03-18-11-54-25.jpg,2021:03:18 11:54:25,-84.3069538888889,30.4449397222222,17,30.4449397222222 -84.3069538888889
./14-2021-03-18-12-15-17.jpg,2021:03:18 12:15:17,-84.3068669444445,30.44498,18,30.44498 -84.3068669444445
./15-2020-03-31-10-41-56.jpg,2020:03:31 10:41:56,-84.3072008333333,30.4447538888889,NA,30.4447538888889 -84.3072008333333
./15-2020-04-30-16-54-03.jpg,2020:04:30 16:54:03,-84.3073288888889,30.4446308333333,NA,30.4446308333333 -84.3073288888889
./15-2020-06-01-14-41-24.jpg,2020:06:01 14:41:24,-84.307105,30.444845,1,30.444845 -84.307105
./15-2020-07-09-10-35-11.jpg,2020:07:09 10:35:11,,,undef,NA
./15-2020-08-21-12-48-20.jpg,2020:08:21 12:48:20,,,NA,NA
./15-2020-10-06-14-01-43.jpg,2020:10:06 14:01:43,-84.3071977777778,30.4445869444444,NA,30.4445869444444 -84.3071977777778
./15-2020-11-05-16-30-59.jpg,2020:11:05 16:30:59,-84.3071758333333,30.4446677777778,0,30.4446677777778 -84.3071758333333
./15-2021-01-06-17-06-50.jpg,2021:01:06 17:06:50,-84.3071369444445,30.4447527777778,8,30.4447527777778 -84.3071369444445
./15-2021-02-08-13-26-21.jpg,2021:02:08 13:26:21,-84.3071658333333,30.4446988888889,NA,30.4446988888889 -84.3071658333333
./15-2021-03-18-11-56-22.jpg,2021:03:18 11:56:22,-84.3071019444444,30.4446697222222,5,30.4446697222222 -84.3071019444444
./15-2021-03-18-12-18-50.jpg,2021:03:18 12:18:50,-84.307085,30.4446608333333,17,30.4446608333333 -84.307085
./16-2020-03-31-10-42-25.jpg,2020:03:31 10:42:25,-84.3071988888889,30.444735,NA,30.444735 -84.3071988888889
./16-2020-04-30-16-53-48.jpg,2020:04:30 16:53:48,-84.3073397222222,30.4446247222222,NA,30.4446247222222 -84.3073397222222
./16-2020-06-01-14-41-37.jpg,2020:06:01 14:41:37,-84.3072919444444,30.4446877777778,3,30.4446877777778 -84.3072919444444
./16-2020-07-09-10-35-21.jpg,2020:07:09 10:35:21,,,undef,NA
./16-2020-07-09-10-35-28.jpg,2020:07:09 10:35:28,,,undef,NA
./16-2020-08-21-12-48-30.jpg,2020:08:21 12:48:30,,,NA,NA
./16-2020-10-06-14-01-32.jpg,2020:10:06 14:01:32,-84.3072047222222,30.4446008333333,NA,30.4446008333333 -84.3072047222222
./16-2020-11-05-16-31-08.jpg,2020:11:05 16:31:08,-84.30719,30.4446677777778,NA,30.4446677777778 -84.30719
./16-2021-01-06-17-07-02.jpg,2021:01:06 17:07:02,-84.3071569444444,30.4446777777778,7,30.4446777777778 -84.3071569444444
./16-2021-02-08-13-26-31.jpg,2021:02:08 13:26:31,-84.3071069444444,30.4447,NA,30.4447 -84.3071069444444
./16-2021-03-18-11-56-30.jpg,2021:03:18 11:56:30,-84.3071147222222,30.4446638888889,12,30.4446638888889 -84.3071147222222
