sample_no,date,lon,lat,position,collector,source,plant_cv,symptoms,family,order
1185,2020-10-09T16:43:14Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_399.JPG,liriopogon,ofv,nolinoideae,asparagales
1186,2020-10-09T16:43:17Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_400.JPG,liriopogon,ofv,nolinoideae,asparagales
1187,2020-10-09T16:43:23Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_401.JPG,liriopogon,ofv,nolinoideae,asparagales
1188,2020-10-09T16:43:24Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_402.JPG,liriopogon,ofv,nolinoideae,asparagales
1189,2020-10-09T16:43:41Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_403.JPG,liriopogon,ofv,nolinoideae,asparagales
1190,2020-10-09T16:43:45Z,-84.281981,30.44273,30.44273 -84.281981,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_404.JPG,liriopogon,ofv,nolinoideae,asparagales
1191,2020-10-09T16:43:49Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_405.JPG,liriopogon,ofv,nolinoideae,asparagales
1192,2020-10-09T16:43:54Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_406.JPG,liriopogon,ofv,nolinoideae,asparagales
1193,2020-10-09T16:44:01Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_407.JPG,liriopogon,ofv,nolinoideae,asparagales
1194,2020-10-09T16:44:06Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_408.JPG,liriopogon,ofv,nolinoideae,asparagales
1195,2020-10-09T16:44:10Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_409.JPG,liriopogon,ofv,nolinoideae,asparagales
1196,2020-10-09T16:44:15Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_410.JPG,liriopogon,ofv,nolinoideae,asparagales
1197,2020-10-09T16:44:19Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_411.JPG,liriopogon,ofv,nolinoideae,asparagales
1198,2020-10-09T16:44:24Z,-84.2818659722222,30.442681,30.442681 -84.2818659722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_412.JPG,liriopogon,ofv,nolinoideae,asparagales
1199,2020-10-09T16:44:28Z,-84.281720000000007,30.442596,30.442596 -84.28172,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_413.JPG,liriopogon,ofv,nolinoideae,asparagales
1200,2020-10-09T16:44:31Z,-84.281720000000007,30.442596,30.442596 -84.28172,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_414.JPG,liriopogon,ofv,nolinoideae,asparagales
1201,2020-10-09T16:44:35Z,-84.281720000000007,30.442596,30.442596 -84.28172,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_415.JPG,liriopogon,ofv,nolinoideae,asparagales
1202,2020-10-09T16:44:38Z,-84.281720000000007,30.442596,30.442596 -84.28172,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_416.JPG,liriopogon,ofv,nolinoideae,asparagales
1203,2020-10-09T16:44:42Z,-84.281720000000007,30.442596,30.442596 -84.28172,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_417.JPG,liriopogon,ofv,nolinoideae,asparagales
1204,2020-10-09T16:44:47Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_418.JPG,liriopogon,ofv,nolinoideae,asparagales
1205,2020-10-09T16:44:54Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_419.JPG,liriopogon,ofv,nolinoideae,asparagales
1206,2020-10-09T16:44:57Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_420.JPG,liriopogon,ofv,nolinoideae,asparagales
1207,2020-10-09T16:45:01Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_421.JPG,liriopogon,ofv,nolinoideae,asparagales
1208,2020-10-09T16:45:04Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_422.JPG,liriopogon,ofv,nolinoideae,asparagales
1209,2020-10-09T16:45:08Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_423.JPG,liriopogon,ofv,nolinoideae,asparagales
1210,2020-10-09T16:45:16Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_424.JPG,liriopogon,ofv,nolinoideae,asparagales
1211,2020-10-09T16:45:19Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_425.JPG,liriopogon,ofv,nolinoideae,asparagales
1212,2020-10-09T16:45:20Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_426.JPG,liriopogon,ofv,nolinoideae,asparagales
1213,2020-10-09T16:45:27Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_427.JPG,liriopogon,ofv,nolinoideae,asparagales
1214,2020-10-09T16:45:31Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_428.JPG,liriopogon,ofv,nolinoideae,asparagales
1215,2020-10-09T16:45:34Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_429.JPG,liriopogon,ofv,nolinoideae,asparagales
1216,2020-10-09T16:45:37Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_430.JPG,liriopogon,ofv,nolinoideae,asparagales
1217,2020-10-09T16:45:44Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_431.JPG,liriopogon,ofv,nolinoideae,asparagales
1218,2020-10-09T16:45:49Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_432.JPG,liriopogon,ofv,nolinoideae,asparagales
1219,2020-10-09T16:45:52Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_433.JPG,liriopogon,ofv,nolinoideae,asparagales
1220,2020-10-09T16:45:55Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_434.JPG,liriopogon,ofv,nolinoideae,asparagales
1221,2020-10-09T16:45:58Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_435.JPG,liriopogon,ofv,nolinoideae,asparagales
1222,2020-10-09T16:46:01Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_436.JPG,liriopogon,ofv,nolinoideae,asparagales
1223,2020-10-09T16:46:05Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_437.JPG,liriopogon,ofv,nolinoideae,asparagales
1224,2020-10-09T16:46:07Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_438.JPG,liriopogon,ofv,nolinoideae,asparagales
1225,2020-10-09T16:46:11Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_439.JPG,liriopogon,ofv,nolinoideae,asparagales
1226,2020-10-09T16:46:15Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_440.JPG,liriopogon,ofv,nolinoideae,asparagales
1227,2020-10-09T16:46:19Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_441.JPG,liriopogon,ofv,nolinoideae,asparagales
1228,2020-10-09T16:46:24Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_442.JPG,liriopogon,uninfected,nolinoideae,asparagales
1229,2020-10-09T16:46:25Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_443.JPG,liriopogon,uninfected,nolinoideae,asparagales
1230,2020-10-09T16:46:28Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_444.JPG,liriopogon,uninfected,nolinoideae,asparagales
1231,2020-10-09T16:46:33Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_445.JPG,liriopogon,uninfected,nolinoideae,asparagales
1232,2020-10-09T16:46:35Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_446.JPG,liriopogon,uninfected,nolinoideae,asparagales
1233,2020-10-09T16:46:38Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_447.JPG,liriopogon,uninfected,nolinoideae,asparagales
1234,2020-10-09T16:46:43Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_448.JPG,liriopogon,uninfected,nolinoideae,asparagales
1235,2020-10-09T16:46:46Z,-84.2818259722222,30.442536,30.442536 -84.2818259722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_449.JPG,liriopogon,uninfected,nolinoideae,asparagales
1236,2020-10-09T16:46:53Z,-84.281720000000007,30.442235,30.442235 -84.28172,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_450.JPG,liriopogon,uninfected,nolinoideae,asparagales
1237,2020-10-09T16:46:56Z,-84.281720000000007,30.442235,30.442235 -84.28172,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_451.JPG,liriopogon,uninfected,nolinoideae,asparagales
1238,2020-10-09T16:46:59Z,-84.281720000000007,30.442235,30.442235 -84.28172,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_452.JPG,liriopogon,uninfected,nolinoideae,asparagales
1239,2020-10-09T16:47:22Z,-84.281720000000007,30.442235,30.442235 -84.28172,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_453.JPG,liriopogon,uninfected,nolinoideae,asparagales
1240,2020-10-09T16:47:29Z,-84.2814869722222,30.442392,30.442392 -84.2814869722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_454.JPG,liriopogon,uninfected,nolinoideae,asparagales
1241,2020-10-09T16:47:33Z,-84.2814869722222,30.442392,30.442392 -84.2814869722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_455.JPG,liriopogon,uninfected,nolinoideae,asparagales
1242,2020-10-09T16:47:36Z,-84.2814869722222,30.442392,30.442392 -84.2814869722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_456.JPG,liriopogon,uninfected,nolinoideae,asparagales
1243,2020-10-09T16:47:46Z,-84.2814869722222,30.442392,30.442392 -84.2814869722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_457.JPG,liriopogon,uninfected,nolinoideae,asparagales
1244,2020-10-09T16:47:58Z,-84.2814869722222,30.442392,30.442392 -84.2814869722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_458.JPG,liriopogon,uninfected,nolinoideae,asparagales
1245,2020-10-09T16:48:17Z,-84.2815339722222,30.442291,30.442291 -84.2815339722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_459.JPG,liriopogon,ofv,nolinoideae,asparagales
1246,2020-10-09T16:48:29Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_461.JPG,liriopogon,ofv,nolinoideae,asparagales
1247,2020-10-09T16:48:30Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_462.JPG,liriopogon,ofv,nolinoideae,asparagales
1248,2020-10-09T16:48:33Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_463.JPG,liriopogon,ofv,nolinoideae,asparagales
1249,2020-10-09T16:48:37Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_464.JPG,liriopogon,ofv,nolinoideae,asparagales
1250,2020-10-09T16:48:40Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_465.JPG,liriopogon,ofv,nolinoideae,asparagales
1251,2020-10-09T16:48:44Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_466.JPG,liriopogon,ofv,nolinoideae,asparagales
1252,2020-10-09T16:48:50Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_468.JPG,liriopogon,ofv,nolinoideae,asparagales
1253,2020-10-09T16:48:54Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_469.JPG,liriopogon,ofv,nolinoideae,asparagales
1254,2020-10-09T16:48:58Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_470.JPG,liriopogon,ofv,nolinoideae,asparagales
1255,2020-10-09T16:49:08Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_472.JPG,liriopogon,ofv,nolinoideae,asparagales
1256,2020-10-09T16:49:25Z,-84.2815149722222,30.4420709722222,30.4420709722222 -84.2815149722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_475.JPG,liriopogon,ofv,nolinoideae,asparagales
1257,2020-10-09T16:49:32Z,-84.2818209722222,30.4420999722222,30.4420999722222 -84.2818209722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_476.JPG,liriopogon,ofv,nolinoideae,asparagales
1258,2020-10-09T16:49:35Z,-84.2818209722222,30.4420999722222,30.4420999722222 -84.2818209722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_477.JPG,liriopogon,ofv,nolinoideae,asparagales
1259,2020-10-09T16:49:40Z,-84.2818209722222,30.4420999722222,30.4420999722222 -84.2818209722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_478.JPG,liriopogon,ofv,nolinoideae,asparagales
1260,2020-10-09T16:49:40Z,-84.2818209722222,30.4420999722222,30.4420999722222 -84.2818209722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_479.JPG,liriopogon,ofv,nolinoideae,asparagales
1261,2020-10-09T16:49:42Z,-84.2818209722222,30.4420999722222,30.4420999722222 -84.2818209722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_480.JPG,liriopogon,ofv,nolinoideae,asparagales
1262,2020-10-09T16:49:49Z,-84.2819649722222,30.4419129722222,30.4419129722222 -84.2819649722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_482.JPG,liriopogon,ofv,nolinoideae,asparagales
1263,2020-10-09T16:49:52Z,-84.2819649722222,30.4419129722222,30.4419129722222 -84.2819649722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_483.JPG,liriopogon,ofv,nolinoideae,asparagales
1264,2020-10-09T16:49:55Z,-84.2819649722222,30.4419129722222,30.4419129722222 -84.2819649722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_484.JPG,liriopogon,ofv,nolinoideae,asparagales
1265,2020-10-09T16:50:06Z,-84.2819649722222,30.4419129722222,30.4419129722222 -84.2819649722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_485.JPG,liriopogon,ofv,nolinoideae,asparagales
1266,2020-10-09T16:50:10Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_486.JPG,liriopogon,ofv,nolinoideae,asparagales
1267,2020-10-09T16:50:13Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_487.JPG,liriopogon,ofv,nolinoideae,asparagales
1268,2020-10-09T16:50:16Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_488.JPG,liriopogon,ofv,nolinoideae,asparagales
1269,2020-10-09T16:50:20Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_489.JPG,liriopogon,ofv,nolinoideae,asparagales
1270,2020-10-09T16:50:22Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/uninfected/ofv_eleventh_survey_490.JPG,liriopogon,uninfected,nolinoideae,asparagales
1271,2020-10-09T16:50:29Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_491.JPG,liriopogon,ofv,nolinoideae,asparagales
1272,2020-10-09T16:50:37Z,-84.2819039722222,30.4419889722222,30.4419889722222 -84.2819039722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_495.JPG,liriopogon,ofv,nolinoideae,asparagales
1273,2020-10-09T16:50:50Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_498.JPG,liriopogon,ofv,nolinoideae,asparagales
1274,2020-10-09T16:50:57Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_499.JPG,liriopogon,ofv,nolinoideae,asparagales
1275,2020-10-09T16:51:00Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_500.JPG,liriopogon,ofv,nolinoideae,asparagales
1276,2020-10-09T16:51:03Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_501.JPG,liriopogon,ofv,nolinoideae,asparagales
1277,2020-10-09T16:51:05Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_502.JPG,liriopogon,ofv,nolinoideae,asparagales
1278,2020-10-09T16:51:08Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_503.JPG,liriopogon,ofv,nolinoideae,asparagales
1279,2020-10-09T16:51:11Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_504.JPG,liriopogon,ofv,nolinoideae,asparagales
1280,2020-10-09T16:51:13Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_505.JPG,liriopogon,ofv,nolinoideae,asparagales
1281,2020-10-09T16:51:16Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_506.JPG,liriopogon,ofv,nolinoideae,asparagales
1282,2020-10-09T16:51:20Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_507.JPG,liriopogon,ofv,nolinoideae,asparagales
1283,2020-10-09T16:51:22Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_508.JPG,liriopogon,ofv,nolinoideae,asparagales
1284,2020-10-09T16:51:26Z,-84.281788,30.4418949722222,30.4418949722222 -84.281788,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_509.JPG,liriopogon,ofv,nolinoideae,asparagales
1285,2020-10-09T16:51:29Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_510.JPG,liriopogon,ofv,nolinoideae,asparagales
1286,2020-10-09T16:51:32Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_511.JPG,liriopogon,ofv,nolinoideae,asparagales
1287,2020-10-09T16:51:38Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_512.JPG,liriopogon,ofv,nolinoideae,asparagales
1288,2020-10-09T16:51:47Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_513.JPG,liriopogon,ofv,nolinoideae,asparagales
1289,2020-10-09T16:51:51Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_514.JPG,liriopogon,ofv,nolinoideae,asparagales
1290,2020-10-09T16:51:55Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_515.JPG,liriopogon,ofv,nolinoideae,asparagales
1291,2020-10-09T16:51:57Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_516.JPG,liriopogon,ofv,nolinoideae,asparagales
1292,2020-10-09T16:52:02Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_517.JPG,liriopogon,ofv,nolinoideae,asparagales
1293,2020-10-09T16:52:06Z,-84.282182,30.4416849722222,30.4416849722222 -84.282182,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_518.JPG,liriopogon,ofv,nolinoideae,asparagales
1294,2020-10-09T16:52:07Z,-84.2818809722222,30.4421129722222,30.4421129722222 -84.2818809722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_519.JPG,liriopogon,ofv,nolinoideae,asparagales
1295,2020-10-09T16:52:09Z,-84.2818809722222,30.4421129722222,30.4421129722222 -84.2818809722222,Austin N. Fife,./liriopogon/ofv/ofv_eleventh_survey_520.JPG,liriopogon,ofv,nolinoideae,asparagales
