SourceFile,DateTimeOriginal,GPSLongitude,GPSLatitude,GPSPosition,GPSAltitude
./liriopogon/ofv/ofv_eleventh_survey_649.JPG,2020:10:09 17:02:19,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_65.JPG,2020:10:09 15:56:52,-84.2831919722222,30.4426029722222,30.4426029722222 -84.2831919722222,25.376
./liriopogon/ofv/ofv_eleventh_survey_650.JPG,2020:10:09 17:02:28,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_651.JPG,2020:10:09 17:02:32,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_652.JPG,2020:10:09 17:02:34,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_653.JPG,2020:10:09 17:02:36,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_654.JPG,2020:10:09 17:02:39,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_655.JPG,2020:10:09 17:02:41,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_656.JPG,2020:10:09 17:02:51,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_657.JPG,2020:10:09 17:02:51,-84.282459,30.4419819722222,30.4419819722222 -84.282459,63.822
./liriopogon/ofv/ofv_eleventh_survey_658.JPG,2020:10:09 17:03:17,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_659.JPG,2020:10:09 17:03:20,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_66.JPG,2020:10:09 15:56:55,-84.2831919722222,30.4426029722222,30.4426029722222 -84.2831919722222,25.376
./liriopogon/ofv/ofv_eleventh_survey_660.JPG,2020:10:09 17:03:24,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_661.JPG,2020:10:09 17:03:23,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
./liriopogon/ofv/ofv_eleventh_survey_662.JPG,2020:10:09 17:03:26,-84.282576,30.4419639722222,30.4419639722222 -84.282576,55.809
