File Path	chrom://isqd1710520/ChromeleonLocal/Austin/rrd_qsep.seq/110.smp/TIC.channel/TIC.chm
Channel	TIC

Injection Information:
Data Vault	ChromeleonLocal
Injection	rose_clean_greenhouse_15-1
Injection Number	26
Position	126
Comment	
Processing Method	basic qualitative
Instrument Method	training-splitless
Type	Unknown
Status	Finished
Injection Date	5/18/2019
Injection Time	9:46:56 AM
Injection Volume (µl)	1.0
Dilution Factor	1.0000
Weight	1.0000

Chromatogram Data Information:
Time Min. (min)	3.000677
Time Max. (min)	22.992243
Data Points	5879
Detector	MSDevice
Generating Data System	Chromeleon 7.2.6 Build 10049 (287688)
Exporting Data System	Chromeleon 7.2.6.0
Operator	ISQ1710520
Signal Quantity	Intensity
Signal Unit	counts
Signal Min.	6,734,053.384288
Signal Max.	4,231,467,769.312510
Channel	TIC
Driver Name	Thermo.MassSpectrometer
Channel Type	Evaluation
Min. Step (s)	0.204
Max. Step (s)	0.2041
Average Step (s)	0.20406499

Signal Parameter Information:
Signal Info	

Chromatogram Data:
Time (min)	Step (s)	Value (counts)
3.555053	0.204	7,241,750.739259
3.558455	0.2041	7,038,555.824998
3.561857	0.2041	6,941,415.684459
3.565257	0.204	6,972,400.388143
3.568658	0.2041	6,958,818.004038
3.572058	0.204	7,025,934.822902
3.575460	0.2041	6,986,954.364029
3.578862	0.2041	6,971,767.245465
3.582262	0.204	7,144,791.935544
3.585663	0.2041	7,038,832.101980
3.589065	0.2041	6,940,665.880009
3.592465	0.204	6,948,416.702453
3.595867	0.2041	6,925,376.286393
3.599268	0.2041	7,040,875.367922
3.602668	0.204	7,072,686.069923
3.606070	0.2041	7,011,159.488920
3.609472	0.2041	7,107,345.579102
3.612872	0.204	7,139,656.640044
3.616273	0.2041	7,064,901.975392
3.619675	0.2041	6,950,555.726378
3.623075	0.204	6,955,333.205668
3.626477	0.2041	6,894,447.708381
3.629878	0.2041	6,811,795.569789
3.633278	0.204	6,865,142.222384
3.636680	0.2041	6,758,064.196835
3.640080	0.204	6,872,287.662148
3.643482	0.2041	6,945,172.635457
3.646883	0.2041	6,811,810.549315
3.650283	0.204	6,818,605.794866
3.653685	0.2041	6,857,088.891588
3.657087	0.2041	6,854,109.186666
3.660487	0.204	6,868,247.589887
3.663888	0.2041	6,923,211.397340
3.667290	0.2041	6,913,420.495144
3.670690	0.204	6,892,147.490497
3.674092	0.2041	6,931,298.532779
3.677493	0.2041	6,900,043.745564
3.680893	0.204	6,818,438.618328
3.684295	0.2041	6,954,630.364624
3.687697	0.2041	6,974,867.963895
3.691097	0.204	6,826,514.071169
3.694498	0.2041	6,892,002.395062
3.697900	0.2041	6,954,301.117586
3.701300	0.204	6,913,052.056819
3.704702	0.2041	6,783,761.043139
3.708102	0.204	6,734,053.384288
3.711503	0.2041	6,832,201.457324
3.714905	0.2041	6,871,171.807359
3.718305	0.204	7,001,486.506908
3.721707	0.2041	6,995,682.719016
3.725108	0.2041	6,921,646.939110
3.728508	0.204	7,165,263.700965
3.731910	0.2041	7,186,336.102196
3.735312	0.2041	7,046,565.482268
3.738712	0.204	7,109,963.915299
3.742113	0.2041	7,157,660.129533
3.745515	0.2041	7,248,810.288241
3.748915	0.204	7,164,460.670327
3.752317	0.2041	7,110,579.281017
3.755718	0.2041	7,268,599.719980
3.759118	0.204	7,259,081.852555
3.762520	0.2041	7,341,676.395746
3.765922	0.2041	7,424,842.028365
3.769322	0.204	7,315,133.587758
3.772723	0.2041	7,306,546.981710
3.776123	0.204	7,343,405.371595
3.779525	0.2041	7,533,506.079956
3.782927	0.2041	7,717,479.254443
3.786327	0.204	7,757,454.657471
3.789728	0.2041	7,974,511.788065
3.793130	0.2041	8,280,320.095049
3.796530	0.204	8,383,540.830375
3.799932	0.2041	8,444,955.603080
3.803333	0.2041	8,609,086.919665
3.806733	0.204	8,550,716.015701
3.810135	0.2041	8,559,183.294122
3.813537	0.2041	8,662,423.725834
3.816937	0.204	8,652,725.172826
3.820338	0.2041	8,621,991.170880
3.823740	0.2041	8,560,910.052599
3.827140	0.204	8,783,731.945902
3.830542	0.2041	8,928,472.031924
3.833943	0.2041	8,875,944.551601
3.837343	0.204	8,977,516.182038
3.840745	0.2041	9,166,864.092866
3.844145	0.204	9,288,332.622132
3.847547	0.2041	9,237,730.522964
3.850948	0.2041	9,239,403.476713
3.854348	0.204	9,369,464.045414
3.857750	0.2041	9,579,856.632540
3.861152	0.2041	9,697,518.752752
3.864552	0.204	9,805,229.542905
3.867953	0.2041	10,154,317.286979
3.871355	0.2041	10,477,402.041370
3.874755	0.204	10,944,597.290059
3.878157	0.2041	11,536,125.786629
3.881558	0.2041	11,938,050.320793
3.884958	0.204	12,438,357.552595
3.888360	0.2041	13,064,934.108132
3.891762	0.2041	13,346,742.409414
3.895162	0.204	13,272,855.934454
3.898563	0.2041	13,282,588.647522
3.901965	0.2041	13,551,392.857167
3.905365	0.204	13,721,858.742489
3.908767	0.2041	13,730,393.446840
3.912167	0.204	13,866,234.994535
3.915568	0.2041	14,003,163.091431
3.918970	0.2041	14,215,406.293269
3.922370	0.204	14,501,437.927416
3.925772	0.2041	14,682,594.384626
3.929173	0.2041	14,994,517.965706
3.932573	0.204	15,304,226.086506
3.935975	0.2041	15,813,922.299175
3.939377	0.2041	16,266,024.073746
3.942777	0.204	16,230,911.886150
3.946178	0.2041	16,494,189.292216
3.949580	0.2041	16,871,669.353391
3.952980	0.204	16,641,352.934109
3.956382	0.2041	16,466,379.916328
3.959783	0.2041	16,891,152.711252
3.963183	0.204	17,003,968.809974
3.966585	0.2041	17,029,716.552715
3.969985	0.204	17,188,216.903646
3.973387	0.2041	17,121,396.705909
3.976788	0.2041	17,204,879.645776
3.980188	0.204	16,969,385.011539
3.983590	0.2041	16,808,945.966016
